id_aluno,nome,sobrenome,data_nascimento,idade,trabalha,tipo_escola,semestre_atual,turno,id_curso
3877,Rafael,Silva,2002-02-21,23,0,Particular,7,Tarde,2
3878,Pedro,Rodrigues,1996-04-09,29,0,Particular,2,Tarde,1
3879,Fernanda,Almeida,1989-07-20,36,0,Publica,8,Noite,1
3880,Ana,Pereira,1995-03-18,30,0,Publica,5,Manha,1
3881,Rodrigo,Silva,1997-12-07,28,1,Publica,3,Manha,2
3882,Felipe,Silva,1980-06-28,45,0,Publica,5,Noite,1
3883,Gabriel,Santos,1985-12-15,40,1,Publica,6,Manha,6
3884,Gabriel,Souza,1987-02-04,38,1,Particular,6,Noite,3
3885,Rodrigo,Costa,1985-07-16,40,0,Publica,2,Tarde,4
3886,Lucas,Oliveira,1994-12-18,31,1,Publica,1,Manha,3
3887,Bruno,Costa,1996-07-28,29,1,Publica,7,Tarde,2
3888,Gabriel,Pereira,1981-10-19,44,1,Publica,8,Noite,3
3889,Rafael,Rodrigues,2001-01-12,24,0,Publica,5,Manha,1
3890,Ana,Almeida,1990-06-01,35,1,Particular,3,Noite,3
3891,Patrícia,Almeida,1981-04-26,44,1,Particular,7,Tarde,5
3892,Ana,Silva,1997-11-24,28,0,Publica,8,Tarde,3
3893,Ana,Santos,1996-04-11,29,1,Publica,2,Tarde,2
3894,Mariana,Almeida,2000-10-15,25,0,Publica,3,Noite,1
3895,Rodrigo,Costa,1984-01-12,41,0,Publica,3,Manha,2
3896,Ana,Oliveira,1986-07-18,39,0,Publica,1,Tarde,1
3897,Pedro,Silva,1992-06-03,33,0,Particular,5,Tarde,1
3898,André,Silva,2001-07-09,24,1,Particular,7,Noite,5
3899,Beatriz,Souza,1985-05-27,40,0,Particular,1,Tarde,6
3900,Vanessa,Souza,1987-09-22,38,0,Publica,2,Manha,3
3901,Larissa,Almeida,2005-12-13,20,1,Particular,7,Manha,5
3902,Mariana,Rodrigues,1998-07-24,27,0,Publica,8,Manha,5
3903,Lucas,Almeida,1993-05-11,32,0,Particular,8,Manha,2
3904,Carlos,Lima,1980-05-23,45,1,Publica,5,Tarde,5
3905,André,Almeida,2001-03-11,24,0,Publica,1,Noite,3
3906,Rodrigo,Rodrigues,1996-10-18,29,1,Publica,6,Noite,5
3907,Mariana,Almeida,1985-10-20,40,0,Publica,6,Noite,4
3908,Gabriel,Rodrigues,1980-10-08,45,1,Particular,4,Noite,5
3909,Larissa,Rodrigues,1997-05-09,28,0,Particular,4,Noite,5
3910,Bruno,Oliveira,2005-11-12,20,0,Publica,2,Noite,6
3911,Patrícia,Oliveira,1985-03-16,40,0,Particular,4,Manha,3
3912,Felipe,Pereira,1981-02-14,44,1,Publica,4,Tarde,1
3913,Pedro,Pereira,1982-06-13,43,0,Particular,6,Manha,4
3914,Felipe,Pereira,2005-09-18,20,1,Publica,4,Manha,3
3915,Ana,Rodrigues,1988-05-12,37,1,Publica,5,Manha,3
3916,Mariana,Souza,1982-02-15,43,1,Particular,5,Tarde,5
3917,Patrícia,Rodrigues,1985-02-21,40,1,Publica,5,Tarde,2
3918,Bruno,Souza,1985-10-04,40,0,Particular,5,Tarde,6
3919,Pedro,Oliveira,1989-03-19,36,1,Publica,5,Tarde,6
3920,Bruno,Costa,2000-10-20,25,1,Particular,2,Tarde,2
3921,Rafael,Almeida,1990-02-09,35,1,Publica,4,Tarde,4
3922,Carlos,Silva,1990-08-27,35,0,Particular,6,Noite,2
3923,Rafael,Lima,1982-03-09,43,1,Particular,4,Noite,4
3924,Mariana,Rodrigues,1986-12-02,39,0,Particular,7,Manha,4
3925,Renata,Oliveira,1983-12-01,42,1,Particular,4,Noite,4
3926,Renata,Souza,2005-03-26,20,0,Particular,1,Tarde,3
3927,Felipe,Souza,2004-05-15,21,0,Particular,1,Manha,1
3928,Bruno,Silva,1984-12-07,41,0,Particular,1,Manha,3
3929,Gabriel,Almeida,1985-09-26,40,1,Publica,3,Manha,2
3930,Rodrigo,Oliveira,1982-05-24,43,1,Publica,6,Manha,4
3931,Larissa,Nascimento,1999-11-25,26,1,Particular,3,Manha,1
3932,Pedro,Souza,1988-05-05,37,1,Particular,1,Noite,4
3933,André,Pereira,1987-12-28,38,1,Publica,6,Noite,3
3934,Rodrigo,Santos,2003-10-23,22,1,Particular,6,Noite,4
3935,Beatriz,Almeida,2002-10-17,23,0,Publica,1,Tarde,3
3936,Patrícia,Nascimento,1995-11-27,30,0,Particular,8,Tarde,1
3937,Fernanda,Souza,1981-06-19,44,0,Particular,2,Tarde,1
3938,Beatriz,Nascimento,1981-04-11,44,1,Publica,3,Noite,3
3939,Renata,Oliveira,1993-12-01,32,1,Publica,6,Tarde,6
3940,Larissa,Silva,1995-06-28,30,0,Publica,2,Manha,1
3941,Mariana,Oliveira,1985-11-05,40,1,Particular,5,Manha,5
3942,Gabriel,Rodrigues,1991-10-10,34,0,Particular,4,Tarde,4
3943,Beatriz,Santos,1985-05-21,40,0,Particular,8,Noite,5
3944,Ana,Almeida,2003-07-22,22,1,Particular,8,Manha,4
3945,Vanessa,Santos,2003-12-05,22,1,Publica,3,Manha,3
3946,Larissa,Almeida,2005-10-28,20,0,Publica,8,Tarde,2
3947,André,Nascimento,2004-11-06,21,1,Particular,6,Manha,2
3948,Patrícia,Rodrigues,2001-10-19,24,0,Publica,1,Manha,6
3949,Fernanda,Silva,1994-01-02,31,1,Publica,6,Noite,6
3950,Gabriel,Rodrigues,1984-07-19,41,1,Particular,6,Manha,6
3951,Julia,Costa,2001-10-28,24,1,Particular,4,Tarde,2
3952,Larissa,Souza,1989-03-24,36,1,Publica,1,Tarde,1
3953,Mariana,Silva,1992-04-07,33,1,Particular,2,Manha,5
3954,Vanessa,Almeida,1986-08-05,39,0,Particular,6,Noite,2
3955,Rodrigo,Silva,1989-02-23,36,0,Particular,2,Tarde,1
3956,Carlos,Costa,1981-09-27,44,1,Particular,5,Manha,5
3957,Beatriz,Oliveira,2000-07-02,25,0,Publica,4,Manha,2
3958,Vanessa,Lima,1981-12-06,44,0,Publica,4,Tarde,4
3959,Patrícia,Almeida,2005-08-15,20,0,Particular,6,Tarde,4
3960,Camila,Santos,1989-06-20,36,0,Publica,5,Noite,1
3961,Fernanda,Costa,1991-12-24,34,0,Publica,1,Manha,4
3962,Eduardo,Santos,1991-04-08,34,0,Publica,4,Noite,2
3963,Lucas,Costa,1991-11-24,34,0,Particular,6,Tarde,6
3964,André,Silva,1984-07-09,41,0,Particular,3,Tarde,1
3965,Patrícia,Rodrigues,2002-02-11,23,0,Particular,5,Noite,4
3966,Mariana,Souza,1993-05-18,32,0,Particular,3,Tarde,6
3967,Beatriz,Silva,1985-10-10,40,0,Particular,6,Tarde,2
3968,Mariana,Silva,1985-04-24,40,1,Publica,8,Tarde,1
3969,Bruno,Lima,1985-09-09,40,0,Particular,6,Manha,4
3970,Renata,Nascimento,1982-12-23,43,1,Particular,7,Noite,3
3971,Larissa,Rodrigues,2004-06-05,21,0,Publica,1,Tarde,1
3972,Mariana,Rodrigues,1984-12-17,41,1,Particular,6,Tarde,3
3973,Ana,Souza,1996-10-16,29,1,Particular,1,Manha,6
3974,Larissa,Almeida,1981-12-20,44,0,Particular,8,Manha,6
3975,Ana,Pereira,1996-12-01,29,0,Particular,2,Tarde,4
3976,André,Costa,1988-12-28,37,1,Publica,4,Manha,4
3977,Carlos,Rodrigues,1980-12-16,45,0,Publica,7,Tarde,3
3978,Camila,Pereira,1995-06-10,30,0,Publica,3,Noite,4
3979,Vanessa,Santos,1982-06-22,43,0,Particular,7,Noite,5
3980,Bruno,Santos,2003-08-04,22,1,Particular,7,Noite,4
3981,Felipe,Oliveira,1997-10-10,28,0,Publica,7,Noite,2
3982,Fernanda,Oliveira,2000-01-11,25,1,Particular,2,Noite,4
3983,Lucas,Costa,1986-10-11,39,1,Publica,3,Manha,3
3984,Julia,Lima,1984-06-13,41,1,Publica,3,Manha,2
3985,Renata,Almeida,2003-05-18,22,1,Particular,5,Noite,4
3986,Beatriz,Souza,1998-07-08,27,0,Particular,3,Tarde,6
3987,Pedro,Costa,1992-10-27,33,0,Publica,6,Noite,6
3988,Felipe,Rodrigues,1984-04-01,41,0,Publica,8,Tarde,4
3989,Lucas,Almeida,1992-04-04,33,0,Particular,4,Tarde,6
3990,Rodrigo,Santos,2001-06-08,24,1,Publica,7,Manha,2
3991,Rafael,Oliveira,1986-06-14,39,1,Publica,6,Tarde,4
3992,Larissa,Nascimento,2003-05-06,22,1,Publica,1,Tarde,1
3993,Carlos,Pereira,1995-04-01,30,0,Publica,5,Noite,2
3994,Fernanda,Oliveira,1986-12-26,39,1,Publica,4,Tarde,4
3995,Lucas,Lima,1996-12-25,29,0,Publica,4,Noite,1
3996,Renata,Santos,1996-11-14,29,0,Publica,6,Manha,6
3997,Lucas,Souza,2000-03-17,25,0,Particular,8,Noite,1
3998,Felipe,Oliveira,1992-07-08,33,1,Particular,8,Manha,5
3999,Carlos,Pereira,1993-06-19,32,1,Particular,1,Manha,2
4000,Renata,Silva,2002-03-22,23,1,Publica,4,Tarde,3
4001,Bruno,Costa,2001-12-04,24,0,Publica,5,Noite,3
4002,André,Santos,1993-08-27,32,0,Particular,1,Noite,2
4003,Bruno,Oliveira,1996-08-18,29,0,Particular,2,Manha,6
4004,Camila,Pereira,1989-10-10,36,0,Particular,3,Noite,5
4005,Rodrigo,Lima,1985-01-23,40,0,Particular,2,Tarde,5
4006,Patrícia,Almeida,1993-05-19,32,0,Publica,7,Noite,1
4007,Camila,Almeida,1993-06-05,32,0,Publica,7,Manha,5
4008,Fernanda,Nascimento,2001-01-28,24,0,Particular,5,Noite,3
4009,Pedro,Santos,1994-08-27,31,1,Particular,2,Noite,2
4010,Camila,Santos,1980-12-02,45,0,Particular,6,Noite,4
4011,Vanessa,Costa,1984-04-19,41,1,Publica,7,Manha,1
4012,Julia,Pereira,2000-08-01,25,1,Particular,2,Noite,3
4013,Felipe,Silva,2002-09-16,23,0,Particular,3,Manha,6
4014,Rafael,Costa,2000-12-07,25,0,Publica,3,Manha,5
4015,Larissa,Almeida,1993-04-15,32,0,Publica,4,Noite,4
4016,Pedro,Rodrigues,1996-04-13,29,1,Particular,8,Manha,4
4017,Eduardo,Silva,1991-07-22,34,1,Particular,5,Manha,5
4018,Patrícia,Almeida,1981-06-09,44,1,Particular,4,Noite,2
4019,Felipe,Rodrigues,2003-10-01,22,1,Particular,7,Noite,6
4020,Beatriz,Silva,2004-06-17,21,1,Publica,1,Manha,3
4021,Lucas,Pereira,1998-03-14,27,1,Publica,6,Tarde,4
4022,Rafael,Nascimento,1990-09-02,35,1,Publica,2,Tarde,4
4023,Bruno,Nascimento,2005-08-25,20,0,Publica,1,Manha,5
4024,Rafael,Almeida,1986-09-17,39,1,Particular,7,Tarde,6
4025,Pedro,Almeida,1989-04-28,36,1,Publica,1,Noite,5
4026,Julia,Costa,1983-10-17,42,1,Particular,8,Manha,5
4027,Gabriel,Souza,1986-01-12,39,1,Publica,5,Noite,6
4028,Bruno,Souza,1983-02-19,42,0,Publica,6,Noite,3
4029,Eduardo,Rodrigues,1985-11-19,40,1,Publica,3,Tarde,5
4030,Renata,Nascimento,2003-10-02,22,0,Publica,4,Noite,5
4031,Larissa,Almeida,1992-07-02,33,1,Publica,6,Manha,2
4032,Ana,Costa,1998-10-27,27,1,Publica,8,Tarde,3
4033,Rafael,Lima,1983-09-07,42,1,Publica,3,Noite,5
4034,Eduardo,Almeida,2002-01-06,23,1,Particular,4,Noite,2
4035,André,Souza,1991-05-18,34,0,Particular,2,Manha,2
4036,Lucas,Almeida,1996-07-02,29,1,Particular,8,Tarde,4
4037,Julia,Nascimento,1984-12-26,41,0,Publica,4,Manha,2
4038,Camila,Almeida,1988-01-12,37,0,Publica,1,Manha,4
4039,Felipe,Almeida,1995-09-16,30,0,Publica,5,Noite,4
4040,Felipe,Santos,1990-08-03,35,0,Particular,5,Noite,4
4041,Fernanda,Santos,1983-12-24,42,1,Particular,4,Tarde,3
4042,Bruno,Almeida,2003-05-26,22,1,Publica,6,Manha,6
4043,Renata,Nascimento,1981-12-04,44,1,Publica,2,Manha,3
4044,Patrícia,Costa,2005-04-18,20,1,Publica,6,Tarde,4
4045,Larissa,Almeida,1981-11-12,44,0,Particular,1,Noite,5
4046,Rodrigo,Costa,1982-10-08,43,1,Particular,6,Noite,1
4047,André,Santos,1996-07-02,29,0,Particular,6,Tarde,2
4048,Carlos,Lima,1998-03-08,27,1,Particular,3,Tarde,3
4049,Ana,Santos,1982-06-28,43,1,Particular,3,Tarde,2
4050,Carlos,Pereira,1988-11-24,37,0,Particular,2,Tarde,1
4051,Mariana,Lima,2000-07-19,25,1,Particular,8,Tarde,6
4052,Carlos,Almeida,1980-04-22,45,1,Particular,8,Noite,4
4053,Felipe,Lima,1983-10-28,42,0,Publica,3,Manha,6
4054,Julia,Pereira,2002-04-05,23,0,Particular,3,Tarde,2
4055,Julia,Lima,1991-05-11,34,1,Particular,2,Noite,5
4056,Bruno,Lima,1996-04-03,29,1,Publica,1,Manha,3
4057,Beatriz,Silva,1986-03-17,39,0,Particular,8,Manha,3
4058,Renata,Silva,1989-08-19,36,1,Particular,8,Manha,4
4059,Mariana,Souza,1986-03-25,39,1,Publica,7,Manha,5
4060,Vanessa,Santos,1992-05-21,33,0,Particular,8,Tarde,1
4061,Carlos,Silva,1998-03-28,27,1,Particular,3,Noite,5
4062,Larissa,Almeida,2001-04-13,24,0,Publica,7,Manha,2
4063,Rodrigo,Rodrigues,1992-01-04,33,1,Publica,7,Manha,5
4064,Carlos,Costa,2002-07-10,23,0,Particular,8,Tarde,5
4065,Lucas,Oliveira,2005-04-09,20,0,Publica,4,Manha,1
4066,Felipe,Oliveira,1987-07-14,38,0,Publica,5,Tarde,3
4067,Julia,Rodrigues,2004-01-18,21,1,Particular,7,Manha,2
4068,Julia,Souza,2000-01-17,25,1,Particular,2,Manha,4
4069,Ana,Silva,1985-07-01,40,1,Particular,1,Noite,1
4070,Fernanda,Nascimento,2001-06-07,24,0,Particular,3,Tarde,3
4071,Rafael,Oliveira,1992-11-16,33,1,Particular,8,Manha,2
4072,Felipe,Santos,1981-03-22,44,1,Publica,4,Noite,5
4073,Bruno,Rodrigues,2003-05-28,22,0,Particular,2,Manha,6
4074,André,Pereira,1999-09-12,26,0,Publica,4,Noite,6
4075,Bruno,Silva,2006-07-14,19,1,Publica,5,Noite,3
4076,Carlos,Costa,2004-02-16,21,0,Particular,8,Noite,3
4077,Fernanda,Souza,1985-10-26,40,0,Particular,3,Manha,1
4078,Rodrigo,Lima,1982-06-26,43,0,Publica,6,Manha,1
4079,Larissa,Lima,1980-02-27,45,0,Particular,7,Manha,3
4080,Bruno,Silva,1995-12-08,30,0,Particular,2,Manha,5
4081,Beatriz,Silva,1987-12-25,38,0,Particular,1,Noite,2
4082,Fernanda,Nascimento,1992-03-26,33,0,Publica,5,Tarde,1
4083,André,Oliveira,1991-05-07,34,1,Publica,6,Noite,5
4084,Carlos,Costa,1980-09-14,45,1,Publica,5,Noite,4
4085,Gabriel,Nascimento,2000-01-17,25,1,Publica,6,Manha,3
4086,Julia,Santos,1998-01-27,27,1,Publica,3,Manha,4
4087,Mariana,Souza,1981-10-02,44,1,Particular,5,Tarde,4
4088,Eduardo,Souza,2002-02-16,23,0,Particular,5,Noite,1
4089,Carlos,Rodrigues,1991-07-17,34,1,Particular,6,Noite,4
4090,André,Rodrigues,2004-05-20,21,1,Particular,7,Manha,4
4091,Carlos,Oliveira,1992-12-02,33,1,Particular,5,Manha,2
4092,Rodrigo,Souza,1997-01-07,28,1,Publica,3,Tarde,2
4093,Ana,Rodrigues,1986-10-08,39,1,Publica,7,Manha,2
4094,Renata,Santos,1995-08-12,30,0,Particular,7,Noite,3
4095,Carlos,Souza,1993-04-13,32,1,Publica,8,Tarde,2
4096,Vanessa,Souza,1987-06-08,38,1,Particular,5,Manha,5
4097,Eduardo,Costa,1980-04-20,45,1,Publica,6,Manha,6
4098,Ana,Lima,2000-09-12,25,0,Publica,8,Manha,3
4099,Lucas,Souza,1988-10-26,37,1,Particular,8,Tarde,3
4100,Beatriz,Almeida,1994-01-09,31,0,Particular,8,Noite,1
4101,Camila,Oliveira,1990-10-16,35,1,Publica,7,Manha,1
4102,Pedro,Silva,1990-08-07,35,1,Publica,1,Noite,6
4103,Pedro,Souza,2002-11-16,23,1,Particular,5,Manha,1
4104,Mariana,Souza,2001-09-22,24,1,Particular,2,Noite,6
4105,Renata,Nascimento,1983-07-11,42,1,Publica,4,Tarde,2
4106,Julia,Souza,1981-05-18,44,1,Particular,7,Tarde,1
4107,Felipe,Santos,2005-08-23,20,0,Publica,3,Noite,1
4108,André,Lima,1999-11-28,26,1,Publica,5,Noite,6
4109,Eduardo,Oliveira,1980-11-17,45,1,Publica,6,Noite,5
4110,Camila,Costa,1994-12-08,31,0,Particular,4,Tarde,4
4111,Lucas,Lima,1990-06-19,35,1,Particular,1,Tarde,1
4112,Renata,Rodrigues,1988-09-23,37,0,Particular,5,Manha,1
4113,Pedro,Silva,2005-08-12,20,1,Publica,3,Manha,1
4114,Felipe,Rodrigues,2004-01-15,21,1,Publica,7,Noite,6
4115,Gabriel,Lima,1996-11-11,29,1,Publica,8,Manha,6
4116,Fernanda,Nascimento,2002-08-19,23,0,Particular,2,Noite,5
4117,Beatriz,Oliveira,1993-11-27,32,1,Particular,8,Noite,3
4118,Vanessa,Costa,2001-08-03,24,0,Particular,4,Noite,6
4119,Bruno,Nascimento,1981-07-23,44,1,Particular,2,Noite,3
4120,Felipe,Silva,2004-11-04,21,1,Particular,4,Noite,1
4121,Ana,Pereira,1991-07-26,34,0,Publica,5,Manha,2
4122,Felipe,Oliveira,1995-08-12,30,0,Particular,1,Tarde,1
4123,André,Nascimento,2002-12-23,23,1,Publica,8,Tarde,2
4124,Ana,Oliveira,2005-05-06,20,1,Publica,1,Noite,3
4125,Rodrigo,Lima,2000-02-16,25,1,Particular,7,Manha,2
4126,Ana,Pereira,2003-06-10,22,0,Publica,7,Noite,2
4127,Bruno,Lima,1989-07-09,36,1,Publica,6,Tarde,1
4128,Larissa,Almeida,1996-03-21,29,0,Publica,7,Noite,1
4129,Julia,Santos,2002-12-12,23,0,Publica,7,Manha,2
4130,Ana,Nascimento,1995-04-03,30,0,Publica,1,Noite,4
4131,Patrícia,Oliveira,1992-06-10,33,0,Particular,4,Noite,6
4132,Pedro,Pereira,2000-11-04,25,1,Particular,4,Tarde,2
4133,Rodrigo,Oliveira,1982-08-18,43,0,Particular,2,Manha,5
4134,Bruno,Almeida,1987-03-04,38,0,Particular,8,Noite,6
4135,Fernanda,Santos,1990-06-05,35,1,Publica,6,Manha,1
4136,Ana,Santos,2001-06-16,24,0,Particular,3,Noite,3
4137,Rodrigo,Oliveira,1997-08-26,28,1,Particular,2,Manha,2
4138,Renata,Nascimento,2006-12-18,19,1,Publica,6,Noite,4
4139,Felipe,Costa,1990-07-01,35,0,Particular,3,Tarde,6
4140,Julia,Santos,1982-08-26,43,1,Particular,2,Noite,2
4141,Vanessa,Rodrigues,1998-06-07,27,0,Publica,8,Manha,3
4142,Camila,Lima,2000-01-22,25,0,Particular,7,Noite,2
4143,Carlos,Rodrigues,1993-02-13,32,1,Particular,2,Tarde,2
4144,Camila,Costa,1984-03-05,41,1,Particular,1,Noite,6
4145,Rafael,Souza,1988-09-23,37,0,Publica,8,Manha,5
4146,Ana,Lima,1999-11-09,26,0,Particular,5,Noite,6
4147,Gabriel,Oliveira,1996-02-16,29,0,Publica,1,Noite,1
4148,Vanessa,Lima,2005-10-20,20,0,Particular,1,Noite,1
4149,Ana,Costa,1986-05-23,39,0,Particular,1,Noite,6
4150,Rafael,Santos,1992-12-08,33,1,Particular,1,Noite,2
4151,Carlos,Souza,1983-07-23,42,1,Particular,7,Manha,2
4152,Gabriel,Rodrigues,1993-08-27,32,1,Particular,3,Noite,1
4153,Bruno,Nascimento,1996-04-13,29,0,Publica,8,Tarde,5
4154,Renata,Santos,1999-02-28,26,0,Particular,1,Noite,2
4155,Carlos,Costa,1982-12-27,43,1,Particular,6,Tarde,6
4156,Patrícia,Souza,2004-07-13,21,1,Particular,2,Manha,1
4157,Renata,Nascimento,1991-01-10,34,0,Particular,5,Noite,1
4158,Fernanda,Santos,1981-09-13,44,0,Particular,4,Manha,2
4159,Rafael,Almeida,1984-05-24,41,1,Particular,5,Manha,2
4160,Julia,Costa,2001-10-12,24,1,Particular,5,Tarde,5
4161,Julia,Lima,2003-01-23,22,1,Publica,4,Tarde,1
4162,Bruno,Rodrigues,2000-05-27,25,0,Particular,6,Noite,5
4163,Eduardo,Pereira,1980-07-20,45,1,Particular,7,Noite,2
4164,Bruno,Nascimento,1993-03-15,32,1,Publica,3,Manha,4
4165,Lucas,Pereira,1995-06-08,30,1,Publica,4,Noite,6
4166,Camila,Almeida,2006-09-27,19,0,Publica,3,Noite,1
4167,André,Almeida,1982-11-01,43,1,Publica,5,Tarde,1
4168,Felipe,Nascimento,1989-05-15,36,0,Particular,4,Tarde,1
4169,Beatriz,Nascimento,1982-01-24,43,0,Publica,4,Noite,6
4170,Rodrigo,Oliveira,2006-11-24,19,1,Particular,1,Tarde,4
4171,Fernanda,Almeida,1995-11-21,30,0,Publica,2,Manha,6
4172,Pedro,Silva,1997-04-17,28,1,Publica,8,Noite,2
4173,Ana,Souza,2000-09-15,25,1,Particular,6,Noite,2
4174,Pedro,Pereira,1984-06-07,41,0,Publica,3,Tarde,2
4175,Patrícia,Almeida,1994-03-15,31,1,Particular,6,Tarde,6
4176,Ana,Pereira,1983-11-26,42,1,Publica,2,Manha,3
4177,Larissa,Silva,1987-12-13,38,0,Publica,7,Noite,5
4178,Vanessa,Lima,1989-03-26,36,0,Particular,8,Tarde,6
4179,Bruno,Lima,2005-10-10,20,1,Particular,1,Tarde,5
4180,Eduardo,Pereira,1996-06-08,29,0,Publica,3,Tarde,3
4181,Julia,Oliveira,2002-11-23,23,1,Particular,7,Noite,4
4182,Vanessa,Souza,1996-10-17,29,1,Publica,7,Noite,1
4183,Eduardo,Santos,1999-12-10,26,1,Publica,2,Manha,6
4184,Patrícia,Pereira,1987-11-11,38,0,Publica,5,Tarde,2
4185,Patrícia,Nascimento,1993-03-13,32,0,Particular,6,Tarde,5
4186,Patrícia,Nascimento,1982-12-16,43,0,Publica,1,Manha,5
4187,Rafael,Silva,1983-12-09,42,0,Particular,7,Noite,1
4188,Mariana,Santos,1982-06-16,43,1,Particular,2,Tarde,5
4189,Eduardo,Oliveira,1994-02-21,31,0,Publica,1,Noite,3
4190,Vanessa,Almeida,1985-05-06,40,0,Particular,5,Noite,6
4191,Larissa,Santos,2002-11-05,23,1,Publica,1,Tarde,1
4192,Julia,Nascimento,1994-03-24,31,1,Publica,3,Noite,2
4193,Beatriz,Costa,1990-04-14,35,1,Particular,8,Noite,4
4194,Patrícia,Costa,1988-12-26,37,0,Particular,6,Noite,4
4195,Ana,Costa,2001-02-01,24,1,Particular,2,Tarde,1
4196,Patrícia,Souza,2000-11-21,25,0,Publica,7,Manha,6
4197,André,Rodrigues,1992-07-23,33,1,Particular,5,Tarde,2
4198,André,Souza,2004-03-10,21,0,Particular,7,Tarde,5
4199,Rafael,Costa,1984-06-25,41,0,Particular,6,Noite,2
4200,Camila,Lima,1994-12-24,31,1,Particular,4,Tarde,6
4201,André,Lima,2004-02-24,21,0,Particular,3,Noite,6
4202,Eduardo,Rodrigues,2005-08-27,20,1,Particular,7,Noite,6
4203,Gabriel,Oliveira,1982-05-20,43,0,Particular,4,Manha,5
4204,Mariana,Almeida,1990-07-23,35,1,Particular,4,Noite,1
4205,Julia,Nascimento,2006-06-13,19,1,Publica,1,Manha,6
4206,Beatriz,Oliveira,1984-12-04,41,0,Particular,2,Tarde,3
4207,André,Lima,1994-12-26,31,0,Particular,2,Manha,2
4208,Beatriz,Almeida,2003-11-22,22,0,Particular,6,Manha,4
4209,Eduardo,Santos,1998-12-18,27,1,Particular,8,Tarde,6
4210,Bruno,Santos,1989-09-19,36,0,Particular,2,Manha,6
4211,Renata,Nascimento,1983-06-10,42,0,Particular,1,Manha,6
4212,Eduardo,Costa,1986-12-27,39,0,Publica,3,Tarde,5
4213,André,Rodrigues,1993-01-06,32,0,Publica,7,Noite,5
4214,Julia,Santos,1995-08-03,30,0,Publica,5,Manha,6
4215,Julia,Nascimento,1991-07-25,34,0,Particular,7,Noite,3
4216,Vanessa,Nascimento,1985-03-08,40,1,Particular,3,Noite,5
4217,Vanessa,Almeida,2001-01-28,24,1,Publica,1,Noite,2
4218,Rodrigo,Pereira,1999-04-26,26,0,Particular,3,Noite,4
4219,Julia,Santos,2003-04-12,22,1,Particular,8,Manha,4
4220,Patrícia,Rodrigues,1993-05-22,32,1,Particular,1,Tarde,6
4221,Rodrigo,Costa,1983-01-04,42,1,Publica,1,Noite,4
4222,Larissa,Rodrigues,2006-06-25,19,0,Particular,2,Noite,1
4223,Vanessa,Silva,1983-01-18,42,1,Particular,8,Tarde,3
4224,Larissa,Souza,1998-04-15,27,1,Particular,4,Tarde,6
4225,Larissa,Santos,1987-04-08,38,1,Particular,8,Tarde,6
4226,Beatriz,Costa,1995-10-28,30,0,Publica,7,Manha,5
4227,Eduardo,Souza,1991-01-06,34,0,Particular,5,Manha,5
4228,Beatriz,Rodrigues,1990-01-11,35,0,Publica,5,Manha,3
4229,Pedro,Almeida,1984-07-01,41,1,Particular,3,Noite,1
4230,Camila,Nascimento,1995-08-08,30,1,Particular,1,Noite,5
4231,Renata,Souza,1999-09-03,26,1,Particular,8,Noite,2
4232,Larissa,Santos,1986-10-15,39,1,Particular,5,Noite,6
4233,Camila,Almeida,1983-04-04,42,1,Particular,5,Noite,5
4234,Julia,Oliveira,1987-10-11,38,0,Particular,8,Tarde,4
4235,Patrícia,Rodrigues,1987-08-21,38,0,Publica,3,Manha,5
4236,Vanessa,Almeida,1994-06-13,31,0,Publica,8,Tarde,3
4237,Renata,Lima,1987-03-24,38,0,Publica,1,Manha,3
4238,Bruno,Rodrigues,1991-12-04,34,1,Publica,7,Tarde,5
4239,Fernanda,Silva,1990-12-19,35,0,Publica,5,Tarde,2
4240,Larissa,Pereira,2001-12-28,24,1,Publica,3,Manha,5
4241,Carlos,Silva,2004-07-11,21,0,Publica,6,Manha,6
4242,Renata,Almeida,1990-10-22,35,0,Particular,3,Noite,2
4243,Eduardo,Oliveira,1980-09-16,45,1,Particular,8,Noite,6
4244,André,Costa,1994-07-08,31,0,Particular,8,Manha,5
4245,Felipe,Oliveira,1993-01-19,32,1,Particular,6,Tarde,1
4246,Pedro,Rodrigues,1991-11-02,34,1,Publica,7,Manha,5
4247,Lucas,Silva,1994-10-08,31,0,Publica,7,Tarde,2
4248,Vanessa,Pereira,1991-05-13,34,0,Publica,6,Noite,3
4249,Bruno,Oliveira,1995-02-03,30,1,Particular,6,Manha,5
4250,Mariana,Rodrigues,2005-11-11,20,0,Particular,1,Noite,6
4251,Ana,Almeida,1990-12-11,35,0,Publica,6,Manha,6
4252,Camila,Nascimento,2000-08-05,25,1,Publica,6,Manha,4
4253,Bruno,Souza,2005-04-28,20,0,Particular,7,Tarde,2
4254,Gabriel,Lima,1983-06-13,42,0,Particular,1,Manha,4
4255,Beatriz,Almeida,1998-09-25,27,0,Publica,5,Noite,5
4256,Pedro,Souza,1987-08-04,38,1,Publica,1,Tarde,6
4257,Eduardo,Silva,2006-09-12,19,0,Publica,7,Noite,3
4258,Felipe,Lima,1983-07-15,42,0,Publica,7,Tarde,3
4259,Ana,Oliveira,1995-08-12,30,1,Particular,8,Manha,6
4260,Fernanda,Souza,2005-01-11,20,1,Particular,3,Tarde,1
4261,Ana,Pereira,1990-12-27,35,0,Publica,6,Tarde,5
